"","Arrest.district","Folder.number","Race"
"61009",1,"92ef17292b8fb3148f24e711df3e1e35","Black / African American"
"61010",1,"92ef17292b8fb3148f24e711df3e1e35","Black / African American"
"61011",1,"92ef17292b8fb3148f24e711df3e1e35","Black / African American"
"61012",1,"d3ecd56dfb516183ea1fe181b9a78c02","Black / African American"
"61013",1,"d3ecd56dfb516183ea1fe181b9a78c02","Black / African American"
"61014",1,"d3ecd56dfb516183ea1fe181b9a78c02","Black / African American"
"61015",1,"d3ecd56dfb516183ea1fe181b9a78c02","Black / African American"
"61016",1,"d3ecd56dfb516183ea1fe181b9a78c02","Black / African American"
"61017",1,"d3ecd56dfb516183ea1fe181b9a78c02","Black / African American"
"61018",1,"d3ecd56dfb516183ea1fe181b9a78c02","Black / African American"
"61019",1,"d3ecd56dfb516183ea1fe181b9a78c02","Black / African American"
"61020",1,"d3ecd56dfb516183ea1fe181b9a78c02","Black / African American"
"61021",1,"c21e0d555a52bcb59acb778323d65243","Black / African American"
"61022",1,"c21e0d555a52bcb59acb778323d65243","Black / African American"
"61023",1,"c21e0d555a52bcb59acb778323d65243","Black / African American"
"61024",1,"c21e0d555a52bcb59acb778323d65243","Black / African American"
"61025",1,"c21e0d555a52bcb59acb778323d65243","Black / African American"
"61026",1,"c21e0d555a52bcb59acb778323d65243","Black / African American"
"61027",5,"35f8644e00133f02f18d8830c69fb64a","Black / African American"
"61028",5,"35f8644e00133f02f18d8830c69fb64a","Black / African American"
"61029",5,"35f8644e00133f02f18d8830c69fb64a","Black / African American"
"61030",2,"b408563fee6fa1ca5220ee212702b501","Black / African American"
"61031",3,"e133a1b7c21c605b549caf0e89675aae","White"
"61032",7,"298ac374b9be7432f66eab0f41439b21","Black / African American"
"61033",7,"298ac374b9be7432f66eab0f41439b21","Black / African American"
"61034",7,"298ac374b9be7432f66eab0f41439b21","Black / African American"
"61035",1,"5bcfb868a67d96716d35f9f0cdd7fcf2","White"
"61036",1,"5bcfb868a67d96716d35f9f0cdd7fcf2","White"
"61037",1,"5bcfb868a67d96716d35f9f0cdd7fcf2","White"
"61038",1,"5bcfb868a67d96716d35f9f0cdd7fcf2","White"
"61039",1,"cc6f008288646d81220e1415efe0cbb9","White"
"61040",1,"cc6f008288646d81220e1415efe0cbb9","White"
"61041",1,"cc6f008288646d81220e1415efe0cbb9","White"
"61042",1,"cc6f008288646d81220e1415efe0cbb9","White"
"61043",1,"cc6f008288646d81220e1415efe0cbb9","White"
"61044",8,"88ed30a7ce39627c582a084799bf991b","Black / African American"
"61045",7,"279ca8f7e6a354571382987d29b4a940","Black / African American"
"61046",7,"5b0ae5c73f6023157cd9b6dd927debb2","Black / African American"
"61047",8,"5b0ae5c73f6023157cd9b6dd927debb2","Black / African American"
"61048",8,"5b0ae5c73f6023157cd9b6dd927debb2","Black / African American"
"61049",8,"f6f524b229f8e6b27a339c9309cf6085","Black / African American"
"61050",1,"19233b35f3765db33de73878d199eac3","Black / African American"
"61051",1,"3b3af40e62ffb89859c914f8ba590d47","Black / African American"
"61052",1,"3b3af40e62ffb89859c914f8ba590d47","Black / African American"
"61053",1,"3b3af40e62ffb89859c914f8ba590d47","Black / African American"
"61054",1,"8663c74b1c4b796b87cf28747175e745","Hispanic / Latinx"
"61055",8,"e2d5421589a5900042000a53afac9e56","White"
"61056",8,"e2d5421589a5900042000a53afac9e56","White"
"61057",8,"e2d5421589a5900042000a53afac9e56","White"
"61058",8,"e2d5421589a5900042000a53afac9e56","White"
"61059",8,"e2d5421589a5900042000a53afac9e56","White"
"61060",8,"e2d5421589a5900042000a53afac9e56","White"
"61061",8,"3b0438de152bb19d6f057b4fdce32b3d","Black / African American"
"61062",6,"667612d2b7169f54fc0ba2126e1e5036","Black / African American"
"61063",4,"6035719f7cf90ef6a0aaff8473a5fbb2","Black / African American"
"61064",5,"ac7d92df769760bc910fbca8070cf33f","Black / African American"
"61065",7,"4814f1a03c47bae2e2a0bdfaf04eeddb","Black / African American"
"61066",5,"493017478a86c8bd6e7038b1b9259b14","Black / African American"
"61067",7,"032ddd1793d4856c72342b5c9473ffd7","White"
"61068",7,"032ddd1793d4856c72342b5c9473ffd7","White"
"61069",6,"fcc1a2babde6a3aee06795ba77509c00","Black / African American"
"61070",1,"9f34c660a2e5df28ca77c06fda6d6b9f","Black / African American"
"61071",1,"9f34c660a2e5df28ca77c06fda6d6b9f","Black / African American"
"61072",2,"16b9405b6981bbb01982b0ca9c24b2cf","Black / African American"
"61073",4,"8975d2d532d62e035dcfb0d19d33bd19","Black / African American"
"61074",7,"86657fa82a7b5a571649c25b8ae230d8","Black / African American"
"61075",7,"86657fa82a7b5a571649c25b8ae230d8","Black / African American"
"61076",7,"86657fa82a7b5a571649c25b8ae230d8","Black / African American"
"61077",7,"be814bd97dfd2074487946d3770c63c0","Black / African American"
"61078",7,"be814bd97dfd2074487946d3770c63c0","Black / African American"
"61079",7,"be814bd97dfd2074487946d3770c63c0","Black / African American"
"61080",7,"be814bd97dfd2074487946d3770c63c0","Black / African American"
"61081",7,"be814bd97dfd2074487946d3770c63c0","Black / African American"
"61082",7,"be814bd97dfd2074487946d3770c63c0","Black / African American"
"61083",1,"0ce13b997fca0722e6bbf05624a0e543","Black / African American"
"61084",1,"0ce13b997fca0722e6bbf05624a0e543","Black / African American"
"61085",1,"0ce13b997fca0722e6bbf05624a0e543","Black / African American"
"61086",1,"0ce13b997fca0722e6bbf05624a0e543","Black / African American"
"61087",3,"0e516fe876f01e1e93f9b60aa23bc608","Black / African American"
"61088",3,"0e516fe876f01e1e93f9b60aa23bc608","Black / African American"
"61089",8,"97780e6cc9301ca2236b710388af6cad","White"
"61090",3,"1d80b37fdbaaf58b199a59282df7bafe","Black / African American"
"61091",3,"1d80b37fdbaaf58b199a59282df7bafe","Black / African American"
"61092",3,"1d80b37fdbaaf58b199a59282df7bafe","Black / African American"
"61093",3,"1d80b37fdbaaf58b199a59282df7bafe","Black / African American"
"61094",1,"79061c6f373dae63776caf9a98a2908e","Black / African American"
"61095",1,"79061c6f373dae63776caf9a98a2908e","Black / African American"
"61096",1,"79061c6f373dae63776caf9a98a2908e","Black / African American"
"61097",1,"79061c6f373dae63776caf9a98a2908e","Black / African American"
"61098",7,"be4fb9564c09ff01651903862d00823e","Black / African American"
"61099",7,"be4fb9564c09ff01651903862d00823e","Black / African American"
"61100",1,"be4fb9564c09ff01651903862d00823e","Black / African American"
"61101",6,"5eade11ebf0394674a293f1072db5df4","Black / African American"
"61102",6,"5eade11ebf0394674a293f1072db5df4","Black / African American"
"61103",6,"5eade11ebf0394674a293f1072db5df4","Black / African American"
"61104",6,"5eade11ebf0394674a293f1072db5df4","Black / African American"
"61105",6,"aa451249dbdfcf86d2c8259b56710bad","Black / African American"
"61106",6,"aa451249dbdfcf86d2c8259b56710bad","Black / African American"
"61107",6,"aa451249dbdfcf86d2c8259b56710bad","Black / African American"
"61108",6,"aa451249dbdfcf86d2c8259b56710bad","Black / African American"
"61109",6,"aa451249dbdfcf86d2c8259b56710bad","Black / African American"
"61110",6,"e73ef5b0db1f4b82591e2584c167bcad","Black / African American"
"61111",6,"e73ef5b0db1f4b82591e2584c167bcad","Black / African American"
"61112",6,"e73ef5b0db1f4b82591e2584c167bcad","Black / African American"
"61113",6,"e73ef5b0db1f4b82591e2584c167bcad","Black / African American"
"61114",4,"d56a26a7085acdd2292397377fd4b597","Black / African American"
"61115",5,"5ff0fddb5db51a4a9e1a272984c2ec6d","Black / African American"
"61116",8,"f407aa11ce43485c716e0a91d83540e6","Black / African American"
"61117",8,"f407aa11ce43485c716e0a91d83540e6","Black / African American"
"61118",8,"a1595367a0e1cb4e5b0fac713c7a420e","Black / African American"
"61119",4,"9a8f32721de4ee1a1cc9a76ff962af12","Black / African American"
"61120",4,"9a8f32721de4ee1a1cc9a76ff962af12","Black / African American"
"61121",8,"9a8f32721de4ee1a1cc9a76ff962af12","Black / African American"
"61122",8,"9a8f32721de4ee1a1cc9a76ff962af12","Black / African American"
"61123",8,"9a8f32721de4ee1a1cc9a76ff962af12","Black / African American"
"61124",7,"96cb112b104ebf0a9e1138602d43f90d","Black / African American"
"61125",7,"96cb112b104ebf0a9e1138602d43f90d","Black / African American"
"61126",7,"96cb112b104ebf0a9e1138602d43f90d","Black / African American"
"61127",3,"96cb112b104ebf0a9e1138602d43f90d","Black / African American"
"61128",3,"96cb112b104ebf0a9e1138602d43f90d","Black / African American"
"61129",3,"96cb112b104ebf0a9e1138602d43f90d","Black / African American"
"61130",3,"96cb112b104ebf0a9e1138602d43f90d","Black / African American"
"61131",3,"96cb112b104ebf0a9e1138602d43f90d","Black / African American"
"61132",3,"96cb112b104ebf0a9e1138602d43f90d","Black / African American"
"61133",1,"1b86c7feaaf8ec4479557583c1162856","Black / African American"
"61134",1,"1b86c7feaaf8ec4479557583c1162856","Black / African American"
"61135",7,"3d0fce66cc58550e52f5801f679e7181","Black / African American"
"61136",1,"fb4e25fa79eb5fee995913cfa696dcc0","Black / African American"
"61137",1,"fb4e25fa79eb5fee995913cfa696dcc0","Black / African American"
"61138",1,"fb4e25fa79eb5fee995913cfa696dcc0","Black / African American"
"61139",1,"fb4e25fa79eb5fee995913cfa696dcc0","Black / African American"
"61140",1,"fb4e25fa79eb5fee995913cfa696dcc0","Black / African American"
"61141",1,"fb4e25fa79eb5fee995913cfa696dcc0","Black / African American"
"61142",1,"fb4e25fa79eb5fee995913cfa696dcc0","Black / African American"
"61143",8,"4e1183bac4d8fa841803bdce268c6e1f","Black / African American"
"61144",8,"4e1183bac4d8fa841803bdce268c6e1f","Black / African American"
"61145",3,"ea4d4cc547ecc4b6b56b7b81c11143a3","Black / African American"
"61146",1,"ea4d4cc547ecc4b6b56b7b81c11143a3","Black / African American"
"61147",4,"99b01306e9a44cd761c3e14d962b03e2","Black / African American"
"61148",4,"99b01306e9a44cd761c3e14d962b03e2","Black / African American"
"61149",4,"99b01306e9a44cd761c3e14d962b03e2","Black / African American"
"61150",4,"99b01306e9a44cd761c3e14d962b03e2","Black / African American"
"61151",3,"a6872a4c11a6465b249bc2c2be5fb940","Black / African American"
"61152",3,"a6872a4c11a6465b249bc2c2be5fb940","Black / African American"
"61153",3,"d04c8d0a0781a132152616228ae4e2ed","Black / African American"
"61154",3,"d04c8d0a0781a132152616228ae4e2ed","Black / African American"
"61155",3,"d04c8d0a0781a132152616228ae4e2ed","Black / African American"
"61156",3,"d04c8d0a0781a132152616228ae4e2ed","Black / African American"
"61157",3,"d04c8d0a0781a132152616228ae4e2ed","Black / African American"
"61158",6,"c300061c0402f5f56257a92ca63c4e99","Black / African American"
"61159",4,"6af10f420b8d197b4788c1087c98c887","Black / African American"
"61160",4,"6af10f420b8d197b4788c1087c98c887","Black / African American"
"61161",1,"6af10f420b8d197b4788c1087c98c887","Black / African American"
"61162",1,"6af10f420b8d197b4788c1087c98c887","Black / African American"
"61163",3,"c21a8ca962439e55a61d45b81c34593e","Black / African American"
"61164",3,"c21a8ca962439e55a61d45b81c34593e","Black / African American"
"61165",3,"c21a8ca962439e55a61d45b81c34593e","Black / African American"
"61166",3,"c21a8ca962439e55a61d45b81c34593e","Black / African American"
"61167",3,"c21a8ca962439e55a61d45b81c34593e","Black / African American"
"61168",1,"c21a8ca962439e55a61d45b81c34593e","Black / African American"
"61169",8,"f303088318a1b7095830e7ff09cea462","Black / African American"
"61170",8,"f303088318a1b7095830e7ff09cea462","Black / African American"
"61171",8,"f303088318a1b7095830e7ff09cea462","Black / African American"
"61172",8,"f303088318a1b7095830e7ff09cea462","Black / African American"
"61173",8,"f303088318a1b7095830e7ff09cea462","Black / African American"
"61174",6,"fc8a467875cb1321a8d509b6dcc4b0a3","Black / African American"
"61175",6,"fc8a467875cb1321a8d509b6dcc4b0a3","Black / African American"
"61176",5,"aaf4f3d7f82e3ee46e50dacd8df929f5","Black / African American"
"61177",5,"aaf4f3d7f82e3ee46e50dacd8df929f5","Black / African American"
"61178",5,"aaf4f3d7f82e3ee46e50dacd8df929f5","Black / African American"
"61179",5,"aaf4f3d7f82e3ee46e50dacd8df929f5","Black / African American"
"61180",5,"aaf4f3d7f82e3ee46e50dacd8df929f5","Black / African American"
"61181",8,"5cb32d0a1373cf14b4ca018a7bcdbf60","White"
"61182",6,"eceec116c044b36df308b43134277ec3","White"
"61183",6,"eceec116c044b36df308b43134277ec3","White"
"61184",8,"9103e335dc3263cbed63e294a02f0ce2","White"
"61185",7,"6e9c60c51afa3d564bcf4d49502b9c91","Black / African American"
"61186",7,"6e9c60c51afa3d564bcf4d49502b9c91","Black / African American"
"61187",1,"1f01faa19b0e6214a972668c235c3e07","Black / African American"
"61188",3,"9da7e8642dee83b8212964dc0603d07e","Black / African American"
"61189",4,"da1048ffecee7081277b04d914afae15","Black / African American"
"61190",4,"da1048ffecee7081277b04d914afae15","Black / African American"
"61191",3,"d754a41561f0859cef98fd92f91251db","Black / African American"
"61192",3,"d754a41561f0859cef98fd92f91251db","Black / African American"
"61193",3,"d754a41561f0859cef98fd92f91251db","Black / African American"
"61194",3,"d754a41561f0859cef98fd92f91251db","Black / African American"
"61195",3,"d754a41561f0859cef98fd92f91251db","Black / African American"
"61196",3,"d754a41561f0859cef98fd92f91251db","Black / African American"
"61197",3,"d754a41561f0859cef98fd92f91251db","Black / African American"
"61198",3,"d754a41561f0859cef98fd92f91251db","Black / African American"
"61199",8,"bc539e0c1590f06d1f31d30b03efe27d","White"
"61200",8,"bc539e0c1590f06d1f31d30b03efe27d","White"
"61201",8,"bc539e0c1590f06d1f31d30b03efe27d","White"
"61202",8,"bc539e0c1590f06d1f31d30b03efe27d","White"
"61203",8,"bc539e0c1590f06d1f31d30b03efe27d","White"
"61204",4,"8e9aea43d48af3606c56351afdc6dc42","Black / African American"
"61205",4,"8e9aea43d48af3606c56351afdc6dc42","Black / African American"
"61206",4,"8e9aea43d48af3606c56351afdc6dc42","Black / African American"
"61207",1,"a9c47c828f7af2e907b68e2e244fd947","Black / African American"
"61208",1,"a9c47c828f7af2e907b68e2e244fd947","Black / African American"
"61209",4,"77d8bca28bebbc835b9ae7122ef06dd5","Black / African American"
"61210",4,"87c08667ab525dedfe5ab9e8fcc66b41","Black / African American"
"61211",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61212",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61213",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61214",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61215",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61216",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61217",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61218",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61219",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61220",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61221",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61222",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61223",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61224",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61225",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61226",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61227",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61228",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61229",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61230",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61231",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61232",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61233",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61234",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61235",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61236",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61237",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61238",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61239",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61240",8,"21a4ebe91243beecf7160103fc8d6143","Black / African American"
"61241",5,"eee6819174a6c538932b48ee9d8c32f5","White"
"61242",1,"eee6819174a6c538932b48ee9d8c32f5","White"
"61243",5,"b90a18d32b3d8238d160e893031dc6f7","Black / African American"
"61244",5,"b90a18d32b3d8238d160e893031dc6f7","Black / African American"
"61245",5,"21422ebccd519dcabdef342538ffe090","White"
"61246",5,"21422ebccd519dcabdef342538ffe090","White"
"61247",5,"21422ebccd519dcabdef342538ffe090","White"
"61248",5,"21422ebccd519dcabdef342538ffe090","White"
"61249",2,"2ac3da8f9bc74d330d63bf38774b083d","White"
"61250",2,"2ac3da8f9bc74d330d63bf38774b083d","White"
"61251",1,"246fd7ac2219e562c08c5d2b17cb8ff4","Black / African American"
"61252",1,"246fd7ac2219e562c08c5d2b17cb8ff4","Black / African American"
"61253",1,"246fd7ac2219e562c08c5d2b17cb8ff4","Black / African American"
"61254",1,"246fd7ac2219e562c08c5d2b17cb8ff4","Black / African American"
"61255",1,"246fd7ac2219e562c08c5d2b17cb8ff4","Black / African American"
"61256",1,"246fd7ac2219e562c08c5d2b17cb8ff4","Black / African American"
"61257",1,"e9eace0b17c1ac135c353d48679869f3","Black / African American"
"61258",1,"e9eace0b17c1ac135c353d48679869f3","Black / African American"
"61259",2,"36956319cd21489e1879aaf0bf24d476","Black / African American"
"61260",7,"f4fa04c266940f7bb0bb8300939c11b3","White"
"61261",7,"f4fa04c266940f7bb0bb8300939c11b3","White"
"61262",7,"8d7ab4921bb39cbdcfac57484ae0ce6d","White"
"61263",7,"8d7ab4921bb39cbdcfac57484ae0ce6d","White"
"61264",8,"ac0fa91243d01e4a39cd43133bc76d35","Black / African American"
"61265",6,"0139f6e4b158a42712d43a94093d1c7e","White"
"61266",6,"0139f6e4b158a42712d43a94093d1c7e","White"
"61267",6,"0139f6e4b158a42712d43a94093d1c7e","White"
"61268",6,"0139f6e4b158a42712d43a94093d1c7e","White"
"61269",6,"0139f6e4b158a42712d43a94093d1c7e","White"
"61270",6,"0139f6e4b158a42712d43a94093d1c7e","White"
"61271",6,"0139f6e4b158a42712d43a94093d1c7e","White"
"61272",6,"0139f6e4b158a42712d43a94093d1c7e","White"
"61273",6,"0139f6e4b158a42712d43a94093d1c7e","White"
"61274",6,"0139f6e4b158a42712d43a94093d1c7e","White"
"61275",3,"b6dbdff272a239e9aeaf120c1b724665","Black / African American"
"61276",3,"b6dbdff272a239e9aeaf120c1b724665","Black / African American"
"61277",1,"b6dbdff272a239e9aeaf120c1b724665","Black / African American"
"61278",8,"9f540d99944a48114f4dfb211ab11e2c","Black / African American"
"61279",6,"4bd4340c93491596f7c7d368e2060e93","White"
"61280",6,"4bd4340c93491596f7c7d368e2060e93","White"
"61281",2,"c2c59df15114b41481454d099898be04","Black / African American"
"61282",2,"9bc45e520d06111f39932517fb0a2384","Black / African American"
"61283",2,"ebb734f831ca4c656016dba44a29483b","Black / African American"
"61284",2,"ebb734f831ca4c656016dba44a29483b","Black / African American"
"61285",2,"ebb734f831ca4c656016dba44a29483b","Black / African American"
"61286",8,"1057e630a1e05e39b996a8b3d0d5073a","Black / African American"
"61287",8,"d276a6f52bafb3a833275d6f4e6b63d4","Black / African American"
"61288",8,"d276a6f52bafb3a833275d6f4e6b63d4","Black / African American"
"61289",8,"9b6f83a78d65e908ab7e2effbb5b92a4","White"
"61290",8,"9b6f83a78d65e908ab7e2effbb5b92a4","White"
"61291",8,"9b6f83a78d65e908ab7e2effbb5b92a4","White"
"61292",8,"9b6f83a78d65e908ab7e2effbb5b92a4","White"
"61293",1,"9b6f83a78d65e908ab7e2effbb5b92a4","White"
"61294",1,"186c15b97837456f86215a9f819005e9","Black / African American"
"61295",4,"56ba6870d5803cdfe10d64e05da4b978","Black / African American"
"61296",7,"303e35933124f2c996222fed5e99745a","Black / African American"
"61297",1,"c64dee85ccf62af2badeedbe2484e1ac","Black / African American"
"61298",1,"c64dee85ccf62af2badeedbe2484e1ac","Black / African American"
"61299",4,"4445d11a2542002552787fbc06eb8b97","White"
"61300",4,"be56c1cfe431e7427b3b5dc73bcaa9d8","Black / African American"
"61301",4,"6a122ded891c101c7d107957062ead0b","White"
"61302",8,"ffaba94ed20c2bf52feac7c635f3b31d","Black / African American"
"61303",5,"99898d59ba862881a3ac50783eee5b0f","Black / African American"
"61304",5,"99898d59ba862881a3ac50783eee5b0f","Black / African American"
"61305",1,"99898d59ba862881a3ac50783eee5b0f","Black / African American"
"61306",1,"99898d59ba862881a3ac50783eee5b0f","Black / African American"
"61307",1,"99898d59ba862881a3ac50783eee5b0f","Black / African American"
"61308",8,"4ad60f6c84010f1b32a4cc2a74f87aed","Black / African American"
"61309",8,"4ad60f6c84010f1b32a4cc2a74f87aed","Black / African American"
"61310",8,"4ad60f6c84010f1b32a4cc2a74f87aed","Black / African American"
"61311",4,"184055d0b1c45a61d7a3be9d8b9638ec","Black / African American"
"61312",8,"4cf503be87ad443e76413cf00518ba1e","Black / African American"
"61313",1,"29178fbe80bf6f21908d7be48861eb72","White"
"61314",8,"54270e59756c6e89d92f3e7b83f11568","Black / African American"
"61315",8,"fa2415d6ad323cd458b221076509d44d","Black / African American"
"61316",8,"fa2415d6ad323cd458b221076509d44d","Black / African American"
"61317",8,"fa2415d6ad323cd458b221076509d44d","Black / African American"
"61318",8,"fa2415d6ad323cd458b221076509d44d","Black / African American"
"61319",1,"b55b35904622975060fbf42156211731","Black / African American"
"61320",8,"a99a3cfabe538ba05019a0a6855c8088","White"
"61321",1,"ffa004e18316c512bf9ed5f99a667040","Black / African American"
"61322",1,"ffa004e18316c512bf9ed5f99a667040","Black / African American"
"61323",1,"ffa004e18316c512bf9ed5f99a667040","Black / African American"
"61324",1,"ffa004e18316c512bf9ed5f99a667040","Black / African American"
"61325",1,"ffa004e18316c512bf9ed5f99a667040","Black / African American"
"61326",1,"ffa004e18316c512bf9ed5f99a667040","Black / African American"
"61327",6,"105e6ffe1d9085bd3bcf2627f93ef3e2","Black / African American"
"61328",6,"105e6ffe1d9085bd3bcf2627f93ef3e2","Black / African American"
"61329",1,"105e6ffe1d9085bd3bcf2627f93ef3e2","Black / African American"
"61330",8,"04b2472a0f6b1015e1676f2cc52f800c","Black / African American"
"61331",5,"ca55c0a3551c4d2ce53032bc95ed7398","Black / African American"
"61332",5,"ca55c0a3551c4d2ce53032bc95ed7398","Black / African American"
"61333",5,"ca55c0a3551c4d2ce53032bc95ed7398","Black / African American"
"61334",8,"75c7ddae011dd4c93cc3aec0ff8d0a3a","Black / African American"
"61335",3,"045463412d98313c860156ea2477abc6","Black / African American"
"61336",3,"ac01e01d309b71d69a9281a0274179b8","Black / African American"
"61337",6,"68ec00fa7cd0014b0661eda51f433664","White"
"61338",6,"68ec00fa7cd0014b0661eda51f433664","White"
"61339",6,"68ec00fa7cd0014b0661eda51f433664","White"
"61340",6,"68ec00fa7cd0014b0661eda51f433664","White"
"61341",6,"60c74fd3e31f1fd63f40c911e51ab23c","White"
"61342",6,"60c74fd3e31f1fd63f40c911e51ab23c","White"
"61343",6,"0408342d5fc16936b7981d4b4f730e61","Black / African American"
"61344",1,"0408342d5fc16936b7981d4b4f730e61","Black / African American"
"61345",1,"1689e77013ec158b70b6ce7b9b0ab24d","White"
"61346",1,"1689e77013ec158b70b6ce7b9b0ab24d","White"
"61347",1,"1689e77013ec158b70b6ce7b9b0ab24d","White"
"61348",1,"1689e77013ec158b70b6ce7b9b0ab24d","White"
"61349",1,"1689e77013ec158b70b6ce7b9b0ab24d","White"
"61350",6,"5bdf19e41816357123a4c144d9b226a1","White"
"61351",6,"5bdf19e41816357123a4c144d9b226a1","White"
"61352",6,"5bdf19e41816357123a4c144d9b226a1","White"
"61353",6,"5bdf19e41816357123a4c144d9b226a1","White"
"61354",6,"5bdf19e41816357123a4c144d9b226a1","White"
"61355",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61356",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61357",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61358",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61359",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61360",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61361",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61362",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61363",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61364",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61365",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61366",6,"7d8cf3bb6e7eb62c0aa675b3f848e2a9","Black / African American"
"61367",5,"780d72bbbc420a7ca2860b55f9e6aab8","Black / African American"
"61368",1,"780d72bbbc420a7ca2860b55f9e6aab8","Black / African American"
"61369",1,"780d72bbbc420a7ca2860b55f9e6aab8","Black / African American"
"61370",1,"780d72bbbc420a7ca2860b55f9e6aab8","Black / African American"
"61371",1,"780d72bbbc420a7ca2860b55f9e6aab8","Black / African American"
"61372",3,"5c79839c10a29046c0e36334475e7b2a","Black / African American"
"61373",3,"9a5175d2349a0e4426feda467dd1b4d5","White"
"61374",3,"9a5175d2349a0e4426feda467dd1b4d5","White"
"61375",3,"9a5175d2349a0e4426feda467dd1b4d5","White"
"61376",1,"d52f2f4190c46fa6db09b300047746db","Black / African American"
"61377",1,"d52f2f4190c46fa6db09b300047746db","Black / African American"
"61378",7,"202ae0f66e0da8575ed0c33016686fc3","White"
"61379",7,"202ae0f66e0da8575ed0c33016686fc3","White"
"61380",8,"6221e5ec8873a0f143f70e9ff63234d2","Black / African American"
"61381",5,"008ad7b5279a47de7c74f22aef3f7dfa","Black / African American"
"61382",5,"008ad7b5279a47de7c74f22aef3f7dfa","Black / African American"
"61383",5,"008ad7b5279a47de7c74f22aef3f7dfa","Black / African American"
"61384",6,"ba7c7fb0b680f7b7e123faaa55f6043b","Black / African American"
"61385",6,"ba7c7fb0b680f7b7e123faaa55f6043b","Black / African American"
"61386",7,"174fa1c9a383ac2d066868a6c910e73a","Black / African American"
"61387",7,"174fa1c9a383ac2d066868a6c910e73a","Black / African American"
"61388",7,"174fa1c9a383ac2d066868a6c910e73a","Black / African American"
"61389",6,"e76107b97644de23e824498ecb501129","Black / African American"
"61390",6,"e76107b97644de23e824498ecb501129","Black / African American"
"61391",6,"e76107b97644de23e824498ecb501129","Black / African American"
"61392",8,"15a6cdb534570727c87304f441de7bd8","Black / African American"
"61393",1,"3a17c2e25362a1a096534ec708e83c98","White"
"61394",1,"e3fc523e0eb53f9f01124d7ccb655f9f","White"
"61395",4,"70e190e89fd69d95d50d9d223f8262ba","Black / African American"
"61396",4,"70e190e89fd69d95d50d9d223f8262ba","Black / African American"
"61397",4,"70e190e89fd69d95d50d9d223f8262ba","Black / African American"
"61398",4,"70e190e89fd69d95d50d9d223f8262ba","Black / African American"
"61399",6,"3c9dcaba4dc577b1771fe416f61a7ad8","Black / African American"
"61400",6,"3c9dcaba4dc577b1771fe416f61a7ad8","Black / African American"
"61401",6,"3c9dcaba4dc577b1771fe416f61a7ad8","Black / African American"
"61402",6,"3c9dcaba4dc577b1771fe416f61a7ad8","Black / African American"
"61403",7,"e8163c061235a83e68f884f204013a6e","Black / African American"
"61404",7,"e8163c061235a83e68f884f204013a6e","Black / African American"
